id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29943557,Eleni’s placeCozy flat in the center of the city,69926125,Eleni,,Thessaloniki,40.62156,22.9602,Entire home/apt,50,2,21,2019-12-31,1.06,1,0
29943717,Saint Dimitrios Central Apartment 4bdrm 100sqm II,225130660,Charalampos,,Thessaloniki,40.63921,22.94653,Entire home/apt,100,1,41,2020-05-17,2.13,3,174
29944494,Saint Dimitrios Central Apartment 3bdrm 100sqm Ι,225130660,Charalampos,,Thessaloniki,40.63921,22.94653,Entire home/apt,100,1,29,2020-07-14,1.44,3,266
29951422,Levis Str Modern cozy Appartment,146897269,Γιαννης,,Thessaloniki,40.61347,22.95582,Entire home/apt,30,2,21,2020-02-11,1.24,1,0
29958276,Petit - Galerius Palace,28267881,Tomas&Cristina! Skgbnb,,Thessaloniki,40.62864,22.94957,Entire home/apt,28,2,65,2020-06-30,3.23,12,358
29959618,Totem II - Aristotelous Square,28267881,Tomas&Cristina! Skgbnb,,Thessaloniki,40.63282,22.94128,Entire home/apt,66,2,41,2020-03-23,2.06,12,345
29984681,Scandinavian style apartment next to waterfront,193503082,Sofia,,Thessaloniki,40.61475,22.95356,Entire home/apt,40,3,36,2019-07-20,1.76,2,0
29986685,Thessaloniki classic ρετιρέ στο κέντρο με θέα,225434420,Konstantinos,,Thessaloniki,40.63644,22.95024,Entire home/apt,40,2,31,2020-02-23,1.60,1,365
29997580,Agia Sofia Downtown Flat,225506632,Panayiotis,,Thessaloniki,40.63214,22.94469,Entire home/apt,45,2,6,2019-06-25,0.30,1,364
30012304,Mary's Home,225584563,Mary,,Thessaloniki,40.64372,22.92093,Entire home/apt,24,2,72,2020-06-24,3.56,1,17
30015151,Διαμέρισμα με Αυλη στα Κάστρα της Θεσσαλονίκης!!,87999470,Despina,,Thessaloniki,40.64214,22.95904,Entire home/apt,30,1,32,2020-01-04,1.66,1,0
30028204,Agias Sofias Street Luxurious Studio,225691103,Άννα,,Thessaloniki,40.6325,22.94523,Entire home/apt,58,1,67,2020-07-11,3.51,1,358
30053310,Sky Studio 1.,201521114,Odysseas,,Thessaloniki,40.6407,22.93509,Entire home/apt,35,2,50,2020-03-04,2.48,11,27
30054684,Sky Studio 2.,201521114,Odysseas,,Thessaloniki,40.64185,22.93497,Entire home/apt,34,2,85,2020-06-14,4.26,11,31
30054911,Sky Studio 3.,201521114,Odysseas,,Thessaloniki,40.64209,22.93544,Entire home/apt,34,2,55,2020-06-14,2.72,11,30
30055330,Sky Studio 4.,201521114,Odysseas,,Thessaloniki,40.64181,22.93572,Entire home/apt,34,2,50,2020-07-16,2.48,11,30
30056306,Sky Studio 5.,201521114,Odysseas,,Thessaloniki,40.64043,22.93419,Entire home/apt,35,2,89,2020-07-03,4.41,11,25
30056659,Sky Studio 6.,201521114,Odysseas,,Thessaloniki,40.6401,22.93558,Entire home/apt,34,2,36,2020-07-06,1.81,11,23
30068234,Bondonera art,120230337,Ηλιας,,Thessaloniki,40.63357,22.94166,Entire home/apt,190,1,0,,,3,365
30078269,Charming Apartment in the Heart of Thessaloniki!,203749601,Stella,,Thessaloniki,40.63176,22.95159,Entire home/apt,27,2,34,2020-02-18,1.71,1,170
30079030,(C19 Prepared) Violet #colony_whitetower_apartment,226024200,Elias,,Thessaloniki,40.62877,22.94671,Entire home/apt,42,2,27,2020-01-02,1.35,2,329
30087458,Luxury suite 65m2 sea view city center,194961746,Evangelos,,Neapolis – Sykeon,40.63846,22.96121,Entire home/apt,55,2,15,2019-11-10,0.76,2,109
30102355,Nikopolis Terminal,45875542,Sofoklis,,Pavlou Mela,40.68489,22.93159,Entire home/apt,36,2,27,2020-06-28,1.35,3,365
30107368,Central Downtown One Bedroom Apartment,223688373,Athanasios,,Thessaloniki,40.62786,22.95141,Entire home/apt,40,2,54,2020-07-12,2.77,2,161
30118006,2-bedroom cozy apartment near city center(75m2),77259177,Fanny,,Thessaloniki,40.62025,22.96027,Entire home/apt,35,1,7,2019-02-12,0.37,1,0
30119123,PORT VIEW APARTMENT,23968791,Σπυρος,,Thessaloniki,40.6461,22.91684,Entire home/apt,120,3,0,,,1,365
30121500,NOLA'S HOUSE,226331499,Eyh,,Thessaloniki,40.62141,22.96219,Entire home/apt,32,2,85,2020-03-16,4.25,1,89
30123652,"Cozy, Bright & Quiet Flat near the center.",163584428,Avraam Georgios,,Thessaloniki,40.64647,22.9364,Entire home/apt,40,1,41,2020-02-09,2.08,1,180
30141856,One and only Salonica,193430885,Pavlos,,Thessaloniki,40.64643,22.91545,Entire home/apt,50,1,12,2020-03-08,0.60,2,361
30164439,Luxury suite duplex apartment,44999144,Nikos,,Pavlou Mela,40.67558,22.94224,Entire home/apt,80,1,0,,,1,355
30173148,Adam's Central Apartment,169125332,Adam,,Thessaloniki,40.64031,22.94091,Entire home/apt,65,1,40,2020-03-02,2.68,1,157
30174175,Manina Apartment,226679146,Georgia,,Thessaloniki,40.64219,22.94693,Entire home/apt,38,1,5,2019-10-13,0.26,5,260
30177759,Manina Studio 1,226679146,Georgia,,Thessaloniki,40.6128,22.97518,Entire home/apt,37,1,1,2019-09-29,0.10,5,235
30179138,Manina Studio 2,226679146,Georgia,,Thessaloniki,40.6128,22.97518,Entire home/apt,37,1,2,2019-09-29,0.11,5,270
30221802,SVOLIO APARTMENT,76702547,Haris,,Thessaloniki,40.63161,22.95057,Entire home/apt,85,1,18,2019-08-09,1.02,2,361
30224429,Manina SeaSide Apartment,226679146,Georgia,,Thessaloniki,40.61019,22.95415,Entire home/apt,45,1,6,2020-07-20,0.37,5,270
30245307,Μικρό σπίτι,227128474,Kiriaki,,Pavlou Mela,40.66591,22.94471,Entire home/apt,25,1,29,2020-07-04,1.79,2,360
30246556,Central Downtown Two Bedroom Apartment,223688373,Athanasios,,Thessaloniki,40.62961,22.95188,Entire home/apt,40,2,35,2020-07-17,1.78,2,137
30252530,Orion a new and comfortable studio in the center,227181951,John,,Thessaloniki,40.62026,22.96002,Entire home/apt,22,2,44,2020-04-01,2.20,2,200
30303532,cozy happy penthouse ( with washing machine ),37781520,Galatia,,Thessaloniki,40.63807,22.95281,Entire home/apt,55,2,33,2020-02-05,1.65,1,142
30313137,One-of-a kind LUXURY home downtown JUST RENOVATED,227650961,Apostolos,,Thessaloniki,40.63597,22.95202,Entire home/apt,75,2,27,2020-02-10,1.42,1,199
30313333,Amazing Large Apartment with Panoramic View (Must),145800043,Dimitris,,Thessaloniki,40.64076,22.94033,Entire home/apt,40,1,4,2020-01-22,0.21,5,265
30317398,Giggi's home,227677892,Georgia,,Neapolis – Sykeon,40.64719,22.96423,Entire home/apt,60,1,29,2020-03-08,1.51,1,270
30328596,luxury living No2,213343119,Δημητρα,,Thessaloniki,40.63925,22.95205,Entire home/apt,27,2,45,2020-07-13,2.26,2,345
30332945,Cozy studio in the center of Thessaloniki,226989999,Μιχάλης,,Thessaloniki,40.63995,22.9429,Entire home/apt,30,1,106,2020-07-06,5.96,5,354
30339992,PORT VIEW APARTMENT,227815368,Pantelis,,Thessaloniki,40.64649,22.91603,Entire home/apt,58,2,1,2018-12-27,0.05,1,348
30358421,Central Cozy studio Thessaloniki,22236951,Antigoni,,Thessaloniki,40.61737,22.95614,Entire home/apt,26,3,25,2020-02-23,1.32,1,353
30371054,B & N  LUXURY STUDIO WITH BALCONY,198675916,Vasilis-Nadia,,Thessaloniki,40.63725,22.9527,Entire home/apt,35,1,98,2020-03-08,5.08,1,13
30371915,(C19 Prepared) Leiland #colony_Loft_White_Tower,226026189,Ioannis,,Thessaloniki,40.62868,22.94701,Entire home/apt,42,2,45,2020-07-19,2.25,1,358
30387964,The white tower apartment,89781010,Παναγιωτης,,Thessaloniki,40.6287,22.94672,Entire home/apt,55,1,49,2020-05-24,2.54,1,356
30414474,Elsa's Clever City Apartment Thessaloniki,52529760,Konstantinos,,Thessaloniki,40.60846,22.95485,Entire home/apt,60,2,6,2019-10-28,0.33,5,204
30422589,✦World Heritage Site✦ Ace Location|Walk Everywhere,228411409,Naya,,Thessaloniki,40.63971,22.9493,Entire home/apt,41,1,40,2020-06-28,2.01,1,149
30424234,Vasiliki's house Thessaloniki,203633090,Vasiliki'S House Apartment,,Thessaloniki,40.63449,22.95183,Entire home/apt,39,2,4,2019-03-11,0.21,1,19
30434223,Feel like Home,8488523,Konstantinos,,Thessaloniki,40.64256,22.93555,Entire home/apt,25,1,69,2020-07-16,3.50,6,169
30440587,ιδανικός χώρος σε εξαιρετικά προνομιακή περιοχή,114031059,Efi,,Thessaloniki,40.60729,22.95178,Entire home/apt,22,2,19,2020-01-21,0.96,1,19
30466048,Καινούριο διαμέρισμα στο κέντρο της Θεσσαλονίκης!,228729629,Konstantinos,,Thessaloniki,40.63303,22.95321,Entire home/apt,45,1,0,,,1,0
30468088,Lux flat with parking,32530352,Ili,,Neapolis – Sykeon,40.65614,22.95044,Entire home/apt,90,7,0,,,2,365
30490810,Luxury Apt. Central City Library,120058200,Maria & Nikos,,Thessaloniki,40.62912,22.95049,Entire home/apt,75,2,0,,,2,365
30499182,LUXURY apartment A close to MusicHall(Martiou str),139679135,Xrysa,,Thessaloniki,40.59863,22.95467,Entire home/apt,35,3,36,2020-03-19,2.00,1,85
30504498,Mountain Lodge in the city !,228929489,Sofia&Alkmini,,Thessaloniki,40.60729,22.95907,Entire home/apt,28,1,19,2020-07-12,0.96,1,362
30524058,Kosmos Hygiene Apartment Number 4,158928789,Βασίλης,,Thessaloniki,40.64125,22.93327,Entire home/apt,40,1,42,2020-06-28,2.15,3,340
30524482,GraffitiSuites#Stone,185535470,Christos,,Thessaloniki,40.6348,22.93695,Entire home/apt,50,2,6,2020-01-05,0.34,4,180
30554654,City center 3bdr,41008266,Kosmas,,Thessaloniki,40.63414,22.94633,Entire home/apt,60,2,20,2020-03-09,1.04,1,291
30581038,Egnatia Classique Studio 1A,229405105,Evdokia,,Thessaloniki,40.63332,22.94996,Entire home/apt,39,2,4,2020-03-02,0.22,3,172
30585936,Egnatia Classique Studio 1A,229405105,Evdokia,,Thessaloniki,40.6324,22.94853,Entire home/apt,49,2,9,2020-03-15,0.47,3,0
30588291,Egnatia Classique Studio 1A,229405105,Evdokia,,Thessaloniki,40.63377,22.94819,Entire home/apt,49,2,11,2020-01-26,0.58,3,164
30608503,Great Located No Stairs Flat in Thessalloniki,229524509,Eirini,,Thessaloniki,40.62039,22.95719,Entire home/apt,27,2,16,2019-06-24,0.84,1,17
30673874,sweet home 46,164492311,Κωνσταντίνος,,Thessaloniki,40.6477,22.93556,Entire home/apt,27,1,63,2020-06-21,3.23,2,363
30680692,"Elegant, Cozy Home // On the most central street.",73025738,Mirella,,Thessaloniki,40.60659,22.96278,Entire home/apt,42,2,56,2020-07-03,2.93,1,304
30683761,Opera,1977386,Cristina&Tomas! Skgbnb,,Thessaloniki,40.60825,22.95594,Entire home/apt,75,2,23,2020-07-08,1.20,11,332
30686513,COZY studio in the city's HEART,149587425,Afroditi,,Thessaloniki,40.63239,22.94893,Entire home/apt,33,2,15,2019-10-01,0.85,1,90
30699579,wooden by thess1home,229569668,Vlatko,,Thessaloniki,40.61201,22.95882,Entire home/apt,45,2,22,2020-02-02,1.13,1,202
30700673,City Center 14  Iktinou Str,229800216,Konstantinos,,Thessaloniki,40.63256,22.94672,Entire home/apt,70,3,4,2019-09-06,0.24,1,351
30708189,GraffitiSuites#Bronze,185535470,Christos,,Thessaloniki,40.63536,22.93844,Entire home/apt,50,28,9,2019-12-30,0.48,4,89
30734073,Thessaloniki Central Flat,221661693,Θωμάς,,Thessaloniki,40.62973,22.95221,Entire home/apt,40,1,29,2019-07-05,1.49,1,0
30753124,Classic two bedroom apartment in the centre!,181038870,City Apartments,,Thessaloniki,40.6275,22.95152,Entire home/apt,69,3,2,2019-03-25,0.11,10,0
30782613,Διαμέρισμα μεζονέτα,230311505,Κυριακή,,Pavlou Mela,40.6664,22.9445,Entire home/apt,32,1,25,2020-06-28,1.32,2,342
30783938,Kelly's  Central Studio,187633148,Kelly,,Thessaloniki,40.64031,22.93852,Entire home/apt,50,5,142,2020-03-07,7.43,1,66
30788444,G Flat  with parking,204709182,Dimitris,,Neapolis – Sykeon,40.65385,22.95077,Entire home/apt,140,6,0,,,1,365
30788886,Takadum Home,103953301,Tzanis,,Thessaloniki,40.63019,22.9481,Entire home/apt,25,2,44,2019-12-27,2.31,1,74
30790203,Feelings good,230361145,Μαρία,,Thessaloniki,40.6041,22.9616,Private room,30,1,35,2020-06-22,1.85,1,365
30793616,CITY CENTER PENTHOUSE #2,192756619,Leon,,Thessaloniki,40.63057,22.94329,Entire home/apt,69,2,16,2019-12-27,1.10,2,199
30799795,Royal deluxe Apt.(must),133887934,George,,Thessaloniki,40.63502,22.95102,Entire home/apt,58,3,13,2020-06-21,0.67,15,361
30810210,ΔΙΑΜΕΡΙΣΜΑ ΣΕ ΚΕΝΤΡΙΚΟ ΣΗΜΕΙΟ ΤΗΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,87471352,Yota,,Thessaloniki,40.61857,22.95458,Entire home/apt,50,1,0,,,1,83
30812890,Cozy apartment - Recently renovated,230503709,Roula,,Kalamaria,40.57576,22.95158,Entire home/apt,40,3,12,2020-07-21,0.63,1,67
30818406,Contemporary Studio Apartment (D3),230534599,Eric,,Thessaloniki,40.63547,22.94152,Entire home/apt,30,1,37,2020-06-22,2.07,3,85
30823016,Kosmima Apartment Steps from Thessaloniki International Fair,133887934,George,,Thessaloniki,40.63135,22.95151,Entire home/apt,58,3,27,2020-02-27,1.42,15,356
30904019,Thess Old Town ( free parking and Netflix),230953558,Ioanna,,Thessaloniki,40.63722,22.95408,Entire home/apt,50,1,32,2020-02-23,1.68,1,342
30919519,appartem in the centre,141820679,Elina,,Thessaloniki,40.638,22.95141,Entire home/apt,57,1,0,,,1,180
30924079,Classic Cozy Apartment Near The City Center,131472362,Georgia,,Thessaloniki,40.63833,22.95297,Entire home/apt,35,1,13,2020-01-02,0.69,2,213
30926624,Διαμέρισμα Θεσσαλονίκη,190962927,Αλεξάνδρα,,Pilea – Chortiatis,40.60719,22.99132,Entire home/apt,28,1,14,2020-07-03,1.64,1,362
30932881,GraffitiSuites#Garage,185535470,Christos,,Thessaloniki,40.63635,22.93766,Entire home/apt,50,1,4,2020-01-31,0.21,4,90
30949550,★ Ace Location | Luxury Building | Great View ★,33088366,HalkidikiVillas,,Thessaloniki,40.63192,22.9425,Entire home/apt,129,1,8,2020-02-27,0.48,9,217
30949583,★ Ace Location | Luxury Building | Penthouse ★,33088366,HalkidikiVillas,,Thessaloniki,40.63192,22.9425,Entire home/apt,111,1,11,2020-03-11,0.58,9,212
30959327,Central Downtown Studio,231332217,Dimitris,,Thessaloniki,40.63271,22.94457,Entire home/apt,35,2,31,2020-03-08,1.64,1,258
30975489,Bright Central Apartment,231433340,Dimitrios,,Thessaloniki,40.62949,22.95147,Entire home/apt,37,2,75,2020-07-18,3.94,1,327
30989340,Home sweet home,103334217,Valantis,,Kalamaria,40.58547,22.95748,Entire home/apt,40,1,11,2019-05-07,0.57,1,0
31018529,The Lux a gorgeous 3 bd apt | Close to everything,231664008,Stef & George,,Thessaloniki,40.63037,22.94655,Entire home/apt,140,2,24,2020-01-20,1.40,1,0
31029866,AMAZING NEW MODERN  APARTMENT IN THESSALONIKI,72378717,May,,Thessaloniki,40.64084,22.9436,Entire home/apt,30,2,25,2019-09-01,1.31,2,90
31031572,Elton's Philoxenia,231779641,Eleni,,Ampelokipon – Menemeni,40.65801,22.91328,Entire home/apt,42,2,10,2020-02-24,0.55,1,252
31033476,Traveler Home 85sqr Next to Center Free PARKING,231795185,Souzana,,Thessaloniki,40.64201,22.94837,Entire home/apt,70,1,116,2020-07-19,6.30,1,155
31053640,Splendid apartment in style,231963438,Tasos,,Thessaloniki,40.60923,22.97782,Entire home/apt,25,2,34,2020-07-09,1.77,3,58
31053939,Shic studio,231963438,Tasos,,Thessaloniki,40.60914,22.97712,Entire home/apt,20,2,53,2020-07-02,2.94,3,75
31055008,SKG Stories: Relax,42391189,Eleni,,Thessaloniki,40.63372,22.9473,Entire home/apt,30,1,137,2020-07-17,7.41,1,242
31062884,Vintage 1930's backyard appartment in the center.,170439612,Χρύσα,,Thessaloniki,40.63974,22.94366,Entire home/apt,40,1,30,2020-02-23,1.64,1,179
31069012,DOBLE BEDROOM apartment IN THE CENTER+RENT A CAR.,232098635,Maria,,Ampelokipon – Menemeni,40.65207,22.92558,Private room,20,1,0,,,1,180
31069461,Ευρύχωρο διαμέρισμα στην καρδιά του κέντρου,134680289,Χρυσαυγή,,Thessaloniki,40.63224,22.94462,Entire home/apt,40,2,27,2020-03-20,1.43,1,155
31079330,Central C&P Minimal Apartment,171408300,Horizone,,Thessaloniki,40.63265,22.94141,Entire home/apt,110,2,20,2020-06-28,1.06,2,347
31081249,Comely Luxury Apt.(Must),133887934,George,,Thessaloniki,40.63039,22.95114,Entire home/apt,65,3,18,2020-01-10,1.20,15,203
31092537,#2 SUPER COZY MINI STUDIO IN CITY CENTER,13251610,Sandra,,Thessaloniki,40.63237,22.94958,Entire home/apt,29,2,54,2020-06-26,2.85,2,352
31094797,Yannis Apartments,232331553,Ιωάννης,,Thessaloniki,40.61948,22.95553,Entire home/apt,59,2,14,2020-01-05,0.73,1,67
31098397,Luxury Living Apartments And Spa - No55,53934947,Vasilis,,Thessaloniki,40.63205,22.94176,Entire home/apt,30,1,2,2020-07-03,0.76,7,333
31099816,Luxor Premium Family Suite,232380771,Konstantinos,,Thessaloniki,40.63855,22.94307,Entire home/apt,125,1,0,,,1,202
31137891,Houseloft Metropolis Duomo,29565272,Houseloft,,Thessaloniki,40.63121,22.94444,Entire home/apt,74,1,18,2020-06-13,1.06,15,363
31146960,Studiorest,212955058,Νικολαος,,Thessaloniki,40.64286,22.93868,Entire home/apt,30,2,1,2019-10-28,0.11,3,18
31171950,Sweet Home,231651449,Maria,,Thessaloniki,40.59853,22.9554,Entire home/apt,25,1,30,2020-05-24,1.67,1,352
31179821,Vardario Office Studio,76702547,Haris,,Thessaloniki,40.64044,22.93222,Entire home/apt,44,1,15,2020-02-23,0.82,2,202
31181559,"SMILE Sunny,Modern,Impressive, Luxurious, Elegant",233100565,Βασίλης,,Thessaloniki,40.64003,22.94205,Entire home/apt,33,2,42,2020-07-16,3.26,1,330
31183753,Tropical  paradise apartment in the city center!,233122646,Χρυσανθη,,Thessaloniki,40.6208,22.9556,Entire home/apt,35,1,34,2020-07-17,1.82,1,364
31185502,Mitropoleos lovely flat~41 sqm~sleeps 4 people :),47615492,Savas & Anthi,,Thessaloniki,40.62974,22.94598,Entire home/apt,35,1,75,2020-06-30,4.07,6,342
31185927,Studiorest,212955058,Νικολαος,,Thessaloniki,40.64321,22.93862,Entire home/apt,30,2,0,,,3,295
31206433,"Renovated, near City Centre with easy parking",36584622,Vasiliki,,Ampelokipon – Menemeni,40.65004,22.93336,Entire home/apt,48,2,8,2019-11-18,0.49,1,139
31234116,Tsimiski double suites #8 city centre,119416356,Fani,,Thessaloniki,40.63352,22.93897,Entire home/apt,29,1,139,2020-07-20,7.78,9,160
31236187,New Apartment in the city center with two bedrooms,22757164,Elif,,Thessaloniki,40.64033,22.93964,Entire home/apt,50,1,19,2020-02-24,1.40,1,178
31237689,Spacious and sunny apartment in Kalamaria,56469312,Eleni,,Kalamaria,40.57946,22.94791,Entire home/apt,90,3,0,,,1,0
31248780,Spacious-renovated appartment close to city center,233795353,Stavroula,,Thessaloniki,40.6033,22.95291,Entire home/apt,38,3,48,2020-07-12,2.80,1,161
31249126,Σπίτι    με   κήπο,233796956,Λουκία,,Pilea – Chortiatis,40.57908,23.02338,Entire home/apt,65,2,29,2020-02-23,1.66,1,351
31249826,"ΑN ""luxury apartment""",233802832,Antonios,,Thessaloniki,40.63834,22.95174,Entire home/apt,45,2,26,2019-12-16,1.54,1,203
31250488,Center Country Style Apartment HELEXPO,6836073,Erasmus,,Thessaloniki,40.63638,22.94868,Entire home/apt,47,1,37,2019-11-09,2.02,30,365
31270959,Pantheon City Center II,233599991,Χρήστος,,Neapolis – Sykeon,40.63502,22.9594,Entire home/apt,30,1,3,2019-11-03,0.17,19,278
31285777,Just by the White Tower,170056972,Artemis,,Thessaloniki,40.62959,22.95022,Entire home/apt,52,30,85,2020-03-08,4.82,2,325
31285877,Martiou District Apartment,232570082,Giorgos,,Thessaloniki,40.59916,22.95869,Private room,20,1,10,2020-02-09,0.55,1,18
31298411,Junior Suite Kalamaria: Your cozy & bright studio!,185879969,Aikaterina,,Kalamaria,40.58798,22.95581,Entire home/apt,32,2,22,2020-03-03,1.17,2,258
31302101,F & B Collection - Apartment for 3,54330953,Eirini,,Thessaloniki,40.61046,22.95498,Entire home/apt,45,3,3,2019-10-12,0.19,1,357
31316610,Ανεξαρτητος  χωρος δωματιου στην ανω πολη,223753704,Δεσποινα,,Thessaloniki,40.64296,22.95008,Entire home/apt,16,30,0,,,6,365
31338663,Ζεστό Σύγχρονο Διαμέρισμα με High-Tech Λύσεις,155218887,Όλγα,,Neapolis – Sykeon,40.65326,22.9461,Entire home/apt,11,1,40,2020-03-15,2.54,2,167
31407099,Newly Restored Flat By Agiou Dimitriou,198997372,Eren,,Thessaloniki,40.63957,22.94631,Entire home/apt,28,14,31,2020-03-27,1.74,1,365
31418384,Domus Agora,235343475,Sofoklis,,Thessaloniki,40.63506,22.94684,Entire home/apt,125,3,19,2020-07-06,1.07,1,200
31516056,Studio City Center,187115067,Michalis,,Thessaloniki,40.62995,22.94704,Entire home/apt,35,2,15,2020-01-31,1.34,2,364
31527103,House of Maria,51164748,Maria,,Thessaloniki,40.63732,22.95629,Entire home/apt,45,3,0,,,1,363
31533714,CITY CENTRAL APARTMENT with great VERANDA,139834170,Michail & Kyriaki,,Thessaloniki,40.63414,22.94842,Entire home/apt,30,1,16,2020-03-03,1.21,3,352
31533957,"CityCentre 2Bedrooms Sunny,TopFloor, View, Veranda",139834170,Michail & Kyriaki,,Thessaloniki,40.63379,22.95025,Entire home/apt,40,2,3,2019-02-19,0.17,3,352
31549224,(C19 Prepared) Tulip #colony_city_heart,236468936,Panagiota,,Thessaloniki,40.62955,22.94998,Entire home/apt,35,2,52,2020-07-16,2.99,1,352
31555216,DownTown CosyFlat,169253340,Olympia,,Thessaloniki,40.63518,22.9471,Entire home/apt,31,1,12,2020-07-13,0.81,1,0
31577401,Urban Loft I,236705522,Eva,,Thessaloniki,40.63598,22.95463,Entire home/apt,50,1,84,2020-07-11,4.58,1,354
31580813,"Αναπάντεχη, αστική πολυτέλεια για όλη την οικογένεια",236718071,Kostas,,Thessaloniki,40.61201,22.9594,Entire home/apt,119,2,34,2020-02-16,1.91,3,337
31580938,The  Grey Rhino Apartment 1min from the WhiteTower,234511451,Giorgos,,Thessaloniki,40.62711,22.94908,Entire home/apt,35,1,47,2020-07-15,2.57,5,129
31586396,Διαμέρισμα με πολυτελείς λεπτομέρειες και  κρυφές ανέσεις,236718071,Kostas,,Thessaloniki,40.61128,22.96117,Entire home/apt,65,2,33,2020-07-20,1.83,3,331
31594861,Μποτσκαρης,168189038,Georgios,,Pavlou Mela,40.67259,22.92733,Entire home/apt,80,6,0,,,2,180
31610272,Spacious 3Bedroom Apartment,181038870,City Apartments,,Ampelokipon – Menemeni,40.65407,22.90884,Entire home/apt,80,2,2,2020-02-09,0.30,10,154
31622009,Urban Loft II,237068350,Γιώργος,,Thessaloniki,40.63692,22.95593,Entire home/apt,40,1,69,2020-06-06,3.81,1,352
31646294,Cozy room,120230337,Ηλιας,,Thessaloniki,40.63567,22.94739,Entire home/apt,90,1,0,,,3,365
31680797,Cozy luxurious attic by the center,13597375,Filitsa,,Thessaloniki,40.61587,22.96754,Entire home/apt,25,2,14,2020-07-14,0.83,6,356
31701431,MAISON SALONIQUE 1930,98754261,Nikolaos,,Thessaloniki,40.62972,22.94858,Entire home/apt,95,2,1,2019-03-30,0.06,1,357
31702208,Central Aristotelous Studio#1,203563891,Kyriaki,,Thessaloniki,40.63505,22.944,Entire home/apt,35,1,68,2020-03-02,3.81,2,364
31710955,"Kokkino spiti mou, spitaki mou!",29212707,Σταυρος,,Thessaloniki,40.62407,22.96571,Entire home/apt,29,1,29,2020-01-29,1.62,2,0
31713420,Casa City Center,187115067,Michalis,,Thessaloniki,40.62987,22.94693,Entire home/apt,50,2,16,2020-02-17,0.97,2,305
31724545,Cozy studio#2 in the center of Thessaloniki,226989999,Μιχάλης,,Thessaloniki,40.63891,22.942,Entire home/apt,30,1,124,2020-07-05,6.86,5,357
31725047,LUXURIOUS ROOFTOP APARTMENT IN THE CENTER,72378717,May,,Thessaloniki,40.63592,22.94158,Entire home/apt,35,1,63,2020-03-25,3.57,2,76
31730825,Art Maison Thessaloniki,231048679,Luxlikehome,,Thessaloniki,40.63109,22.94806,Entire home/apt,100,2,1,2019-10-29,0.11,13,355
31738710,Aggelos Renovated Apartment,238050571,Aggelos,,Thessaloniki,40.62051,22.95644,Entire home/apt,32,2,19,2019-12-14,1.14,1,296
31741190,Μοντέρνο διαμέρισμα,143300198,Λιλιαν,,Thessaloniki,40.60091,22.96327,Entire home/apt,50,2,33,2020-01-01,1.85,1,48
31759165,The Reindeer Apartment 1 min from the WhiteTower,234511451,Giorgos,,Thessaloniki,40.62722,22.94903,Entire home/apt,35,1,49,2020-07-15,2.78,5,141
31773308,#Luxlikehome Urban Central Living Thessaloniki,231048679,Luxlikehome,,Thessaloniki,40.62824,22.9473,Entire home/apt,100,2,6,2020-01-02,0.38,13,353
31798470,Live as a local at this elegant 50sqm apartment #2,238299671,Mike,,Thessaloniki,40.5986,22.95431,Entire home/apt,35,1,29,2020-06-28,1.63,1,177
31798955,Central Maison Thessaloniki,231048679,Luxlikehome,,Thessaloniki,40.63492,22.94543,Entire home/apt,110,2,4,2020-07-17,0.42,13,345
31814091,"Άνετο,κομψό , χαριτωμένο",21242457,Τζο,,Kalamaria,40.57749,22.94666,Entire home/apt,50,7,0,,,2,87
31831698,Spacious room in the city center!!,238547093,Lena,,Thessaloniki,40.62889,22.95118,Private room,24,2,14,2020-07-14,0.78,3,46
31834045,Σπίτι στο ιστορικο κεντρο της θεσσαλονικης,190319766,Dimitrios,,Thessaloniki,40.63182,22.951,Entire home/apt,32,1,27,2019-09-22,1.71,1,355
31844974,Contemporary Studio Apartment (Z1),230534599,Eric,,Thessaloniki,40.63355,22.94295,Entire home/apt,30,2,36,2020-03-07,2.01,3,89
31851300,Cozy apt in the old Town! Minutes from City Center,150065666,An,,Thessaloniki,40.63818,22.95489,Entire home/apt,35,1,13,2019-07-07,0.77,1,0
31852823,Center Country Style Apartment,197756060,Jorgos,,Thessaloniki,40.63697,22.94837,Entire home/apt,46,3,1,2019-06-13,0.07,5,365
31878793,Promenade Apartment with Sea View,197756060,Jorgos,,Thessaloniki,40.61418,22.95455,Entire home/apt,58,1,4,2020-06-27,0.70,5,365
31879655,"Old City, Cosy Flat",197756060,Jorgos,,Thessaloniki,40.63594,22.95503,Entire home/apt,37,2,3,2019-09-18,0.17,5,365
31898652,Excellent choice for a comfortable stay in city,239115349,Maria,,Thessaloniki,40.64058,22.95641,Entire home/apt,50,3,4,2020-02-03,0.35,1,358
31922766,Top Central Modern Design One Bedroom Apartment,12649011,Konstantinos,,Thessaloniki,40.63396,22.94518,Entire home/apt,48,3,4,2020-03-31,0.25,1,149
31947160,InCity GLAM Rotonda,231424463,Sotiris,,Thessaloniki,40.63223,22.95244,Entire home/apt,50,2,8,2019-10-21,0.46,8,0
